date,asset,price,signal,order,rsi,sentiment,comment
2026-01-31,ETH-USDT,2451.95,buy,none,26.76382141649036,POSITIVE,"BUY|S:1.00 R:26.8 B:-0.11 M:-57.47"
2026-01-31,LTC-USDT,59.53,buy,none,24.071079147789867,POSITIVE,"BUY|S:1.00 R:24.1 B:-0.09 M:-0.59"
2026-01-31,SOL-USDT,105.58,buy,none,28.211459960573883,POSITIVE,"BUY|S:1.00 R:28.2 B:-0.06 M:-2.50"
2026-01-31,XRP-USDT,1.6472,buy,none,28.446285559149263,POSITIVE,"BUY|S:1.00 R:28.4 B:-0.07 M:-0.03"
2026-02-01,ADA-USDT,0.2858,buy,none,27.73750671025917,POSITIVE,"BUY|S:0.99 R:27.7 B:-0.03 M:-0.01"
2026-02-01,BNB-USDT,758.54,buy,none,24.935126267450133,POSITIVE,"BUY|S:0.99 R:24.9 B:-0.16 M:-15.23"
2026-02-01,BTC-USDT,76968.21,buy,none,23.170683154351657,POSITIVE,"BUY|S:0.99 R:23.2 B:-0.08 M:-1464.55"
2026-02-01,DOGE-USDT,0.10426,buy,none,27.539803733155495,POSITIVE,"BUY|S:0.99 R:27.5 B:0.03 M:-0.00"
2026-02-01,DOT-USDT,1.495,buy,none,25.482762405617482,POSITIVE,"BUY|S:0.99 R:25.5 B:-0.02 M:-0.05"
2026-02-01,ETH-USDT,2270.15,buy,none,23.070108436839497,POSITIVE,"BUY|S:0.99 R:23.1 B:-0.12 M:-78.00"
2026-02-01,LTC-USDT,58.49,buy,none,23.028460069361806,POSITIVE,"BUY|S:0.99 R:23.0 B:-0.04 M:-0.84"
2026-02-01,SOL-USDT,100.79,buy,none,25.77319758637413,POSITIVE,"BUY|S:0.99 R:25.8 B:-0.04 M:-3.08"
2026-02-01,XRP-USDT,1.5908,buy,none,26.181678977271954,POSITIVE,"BUY|S:0.99 R:26.2 B:-0.05 M:-0.04"
2026-02-02,ADA-USDT,0.2991,buy,none,33.2919357470513,NEGATIVE,"BUY|S:0.98 R:33.3 B:0.10 M:-0.01"
2026-02-02,BNB-USDT,773.94,buy,none,29.584094272375268,NEGATIVE,"BUY|S:0.98 R:29.6 B:0.01 M:-16.01"
2026-02-02,BTC-USDT,78738.61,buy,none,29.235525474093837,NEGATIVE,"BUY|S:0.98 R:29.2 B:0.07 M:-1438.67"
2026-02-02,DOGE-USDT,0.10792,buy,none,32.707691643302155,NEGATIVE,"BUY|S:0.98 R:32.7 B:0.14 M:-0.00"
2026-02-02,DOT-USDT,1.543,buy,none,29.643281915517566,NEGATIVE,"BUY|S:0.98 R:29.6 B:0.08 M:-0.05"
2026-02-02,ETH-USDT,2347.02,buy,none,27.61881968334598,NEGATIVE,"BUY|S:0.98 R:27.6 B:0.03 M:-81.26"
2026-02-02,LTC-USDT,60.02,buy,none,27.971320360755847,NEGATIVE,"BUY|S:0.98 R:28.0 B:0.07 M:-0.83"
2026-02-02,SOL-USDT,104.55,buy,none,30.827111079494056,NEGATIVE,"BUY|S:0.98 R:30.8 B:0.08 M:-3.02"
2026-02-02,XRP-USDT,1.6198,buy,none,29.298414357796553,NEGATIVE,"BUY|S:0.98 R:29.3 B:0.05 M:-0.04"
2026-02-03,ADA-USDT,0.2917,buy,none,31.826134339766128,POSITIVE,"BUY|S:0.98 R:31.8 B:0.09 M:-0.01"
2026-02-03,BNB-USDT,754.78,buy,none,27.317276231344618,POSITIVE,"BUY|S:0.98 R:27.3 B:0.01 M:-16.80"
2026-02-03,BTC-USDT,75770.21,buy,none,25.588248038559446,POSITIVE,"BUY|S:0.98 R:25.6 B:0.01 M:-1522.93"
2026-02-03,DOGE-USDT,0.10602,buy,none,31.453567054448417,POSITIVE,"BUY|S:0.98 R:31.5 B:0.12 M:-0.00"
2026-02-03,DOT-USDT,1.5,buy,none,28.128171714714075,POSITIVE,"BUY|S:0.98 R:28.1 B:0.08 M:-0.05"
2026-02-03,ETH-USDT,2233.72,buy,none,25.249100563990407,POSITIVE,"BUY|S:0.98 R:25.2 B:0.01 M:-85.48"
2026-02-03,LTC-USDT,59.48,buy,none,27.30485879754824,POSITIVE,"BUY|S:0.98 R:27.3 B:0.09 M:-0.78"
2026-02-03,SOL-USDT,97.89,buy,none,27.28355668503938,POSITIVE,"BUY|S:0.98 R:27.3 B:0.02 M:-3.21"
2026-02-03,XRP-USDT,1.5791,buy,none,27.540914800182986,POSITIVE,"BUY|S:0.98 R:27.5 B:0.04 M:-0.04"
2026-02-04,ADA-USDT,0.2864,buy,none,30.780824197451835,NEGATIVE,"BUY|S:0.99 R:30.8 B:0.10 M:-0.01"
2026-02-04,BNB-USDT,697.27,buy,none,21.894457198416077,NEGATIVE,"BUY|S:0.99 R:21.9 B:-0.09 M:-19.95"
2026-02-04,BTC-USDT,73165.83,buy,none,22.890064301256093,NEGATIVE,"BUY|S:0.99 R:22.9 B:-0.01 M:-1645.10"
2026-02-04,DOGE-USDT,0.10383,buy,none,30.024534042101724,NEGATIVE,"BUY|S:0.99 R:30.0 B:0.11 M:-0.00"
2026-02-04,DOT-USDT,1.461,buy,none,26.79070519842638,NEGATIVE,"BUY|S:0.99 R:26.8 B:0.09 M:-0.04"
2026-02-04,ETH-USDT,2148.26,buy,none,23.60399088290962,NEGATIVE,"BUY|S:0.99 R:23.6 B:0.03 M:-88.11"
2026-02-04,LTC-USDT,58.89,buy,none,26.560234871954474,NEGATIVE,"BUY|S:0.99 R:26.6 B:0.11 M:-0.71"
2026-02-04,SOL-USDT,92.12,buy,none,24.64085403714956,NEGATIVE,"BUY|S:0.99 R:24.6 B:0.00 M:-3.48"
2026-02-04,XRP-USDT,1.512,buy,none,24.890038456568284,NEGATIVE,"BUY|S:0.99 R:24.9 B:0.01 M:-0.04"
2026-02-05,ADA-USDT,0.2455,buy,none,24.18057875671347,POSITIVE,"BUY|S:0.89 R:24.2 B:-0.07 M:-0.01"
2026-02-05,BNB-USDT,608.3,buy,none,16.452976423431934,POSITIVE,"BUY|S:0.89 R:16.5 B:-0.18 M:-26.38"
2026-02-05,BTC-USDT,62909.86,buy,none,15.816948790244947,POSITIVE,"BUY|S:0.89 R:15.8 B:-0.18 M:-2269.19"
2026-02-05,DOGE-USDT,0.08849,buy,none,22.360994534877527,POSITIVE,"BUY|S:0.89 R:22.4 B:-0.11 M:-0.00"
2026-02-05,DOT-USDT,1.248,buy,none,20.935686359565178,POSITIVE,"BUY|S:0.89 R:20.9 B:-0.05 M:-0.05"
2026-02-05,ETH-USDT,1826.83,buy,none,18.675361458752633,POSITIVE,"BUY|S:0.89 R:18.7 B:-0.07 M:-104.46"
2026-02-05,LTC-USDT,50.79,buy,none,18.928403982363402,POSITIVE,"BUY|S:0.89 R:18.9 B:-0.13 M:-1.11"
2026-02-05,SOL-USDT,78.35,buy,none,19.72945505550368,POSITIVE,"BUY|S:0.89 R:19.7 B:-0.10 M:-4.30"
2026-02-05,XRP-USDT,1.2146,buy,none,17.054693095720662,POSITIVE,"BUY|S:0.89 R:17.1 B:-0.20 M:-0.06"
2026-02-06,ADA-USDT,0.2762,buy,none,35.38112019718264,NEGATIVE,"BUY|S:1.00 R:35.4 B:0.16 M:-0.01"
2026-02-06,BNB-USDT,657.21,buy,none,27.169092160969793,NEGATIVE,"BUY|S:1.00 R:27.2 B:0.04 M:-25.68"
2026-02-06,BTC-USDT,70580.26,buy,none,32.59315303320703,NEGATIVE,"BUY|S:1.00 R:32.6 B:0.11 M:-2025.97"
2026-02-06,DOGE-USDT,0.09848,buy,none,34.14899959333253,NEGATIVE,"BUY|S:1.00 R:34.1 B:0.13 M:-0.00"
2026-02-06,DOT-USDT,1.368,buy,none,30.191955045648744,NEGATIVE,"BUY|S:1.00 R:30.2 B:0.11 M:-0.05"
2026-02-06,ETH-USDT,2063.38,buy,none,30.22256806671942,NEGATIVE,"BUY|S:1.00 R:30.2 B:0.12 M:-92.71"
2026-02-06,LTC-USDT,55.02,buy,none,30.206858805991093,NEGATIVE,"BUY|S:1.00 R:30.2 B:0.09 M:-1.00"
2026-02-06,SOL-USDT,87.46,buy,none,29.711164583172696,NEGATIVE,"BUY|S:1.00 R:29.7 B:0.08 M:-3.94"
2026-02-06,XRP-USDT,1.4698,buy,none,35.74658231434571,NEGATIVE,"BUY|S:1.00 R:35.7 B:0.15 M:-0.05"
2026-02-07,ADA-USDT,0.2721,buy,none,34.645032282846614,NEGATIVE,"BUY|S:0.93 R:34.6 B:0.17 M:-0.01"
2026-02-07,BNB-USDT,647,buy,none,26.407629531170727,NEGATIVE,"BUY|S:0.93 R:26.4 B:0.07 M:-24.25"
2026-02-07,BTC-USDT,69289.38,buy,none,31.456994810160865,NEGATIVE,"BUY|S:0.93 R:31.5 B:0.12 M:-1819.15"
2026-02-07,DOGE-USDT,0.09823,buy,none,34.00983649228622,NEGATIVE,"BUY|S:0.93 R:34.0 B:0.16 M:-0.00"
2026-02-07,DOT-USDT,1.372,buy,none,30.48410310548254,NEGATIVE,"BUY|S:0.93 R:30.5 B:0.15 M:-0.04"
2026-02-07,ETH-USDT,2087.08,buy,none,31.27544308280022,NEGATIVE,"BUY|S:0.93 R:31.3 B:0.17 M:-77.33"
2026-02-07,LTC-USDT,55.19,buy,none,30.624573530696725,NEGATIVE,"BUY|S:0.93 R:30.6 B:0.14 M:-0.83"
2026-02-07,SOL-USDT,87.59,buy,none,29.845229635585156,NEGATIVE,"BUY|S:0.93 R:29.8 B:0.13 M:-3.43"
2026-02-07,XRP-USDT,1.4231,buy,none,34.226574871831495,NEGATIVE,"BUY|S:0.93 R:34.2 B:0.14 M:-0.04"
2026-02-08,ADA-USDT,0.2701,buy,none,34.27048284128524,NEGATIVE,"BUY|S:1.00 R:34.3 B:0.19 M:-0.00"
2026-02-08,BNB-USDT,639.93,buy,none,25.867002291411268,NEGATIVE,"BUY|S:1.00 R:25.9 B:0.11 M:-22.19"
2026-02-08,BTC-USDT,70330.38,buy,none,33.471055775671616,NEGATIVE,"BUY|S:1.00 R:33.5 B:0.18 M:-1493.03"
2026-02-08,DOGE-USDT,0.09663,buy,none,33.080687632661224,NEGATIVE,"BUY|S:1.00 R:33.1 B:0.16 M:-0.00"
2026-02-08,DOT-USDT,1.337,buy,none,29.32754878976396,NEGATIVE,"BUY|S:1.00 R:29.3 B:0.15 M:-0.03"
2026-02-08,ETH-USDT,2089.74,buy,none,31.40055549903315,NEGATIVE,"BUY|S:1.00 R:31.4 B:0.20 M:-61.65"
2026-02-08,LTC-USDT,54.53,buy,none,29.87694994044647,NEGATIVE,"BUY|S:1.00 R:29.9 B:0.15 M:-0.68"
2026-02-08,SOL-USDT,86.99,buy,none,29.56494525585188,NEGATIVE,"BUY|S:1.00 R:29.6 B:0.16 M:-2.89"
2026-02-08,XRP-USDT,1.4308,buy,none,34.71946871899604,NEGATIVE,"BUY|S:1.00 R:34.7 B:0.18 M:-0.03"
2026-02-09,ADA-USDT,0.2699,buy,none,34.23062922369496,NEGATIVE,"BUY|S:0.89 R:34.2 B:0.22 M:-0.00"
2026-02-09,BNB-USDT,636.39,buy,none,25.584569479255713,NEGATIVE,"BUY|S:0.89 R:25.6 B:0.14 M:-19.56"
2026-02-09,BTC-USDT,70138,buy,none,33.27645685675545,NEGATIVE,"BUY|S:0.89 R:33.3 B:0.21 M:-1184.53"
2026-02-09,DOGE-USDT,0.09611,buy,none,32.76736603591578,NEGATIVE,"BUY|S:0.89 R:32.8 B:0.19 M:-0.00"
2026-02-09,DOT-USDT,1.32,buy,none,28.756859621779746,NEGATIVE,"BUY|S:0.89 R:28.8 B:0.17 M:-0.03"
2026-02-09,ETH-USDT,2105.02,buy,none,32.16451754309735,NEGATIVE,"BUY|S:0.89 R:32.2 B:0.24 M:-45.66"
2026-02-09,LTC-USDT,54.45,buy,none,29.782042957519433,NEGATIVE,"BUY|S:0.89 R:29.8 B:0.19 M:-0.51"
2026-02-09,SOL-USDT,86.77,buy,none,29.455713320475112,NEGATIVE,"BUY|S:0.89 R:29.5 B:0.19 M:-2.33"
2026-02-09,XRP-USDT,1.437,buy,none,35.14093156262533,NEGATIVE,"BUY|S:0.89 R:35.1 B:0.22 M:-0.02"
2026-02-10,ADA-USDT,0.262,buy,none,32.61710773707632,POSITIVE,"BUY|S:0.99 R:32.6 B:0.20 M:-0.00"
2026-02-10,BNB-USDT,619.85,buy,none,24.252163820538904,POSITIVE,"BUY|S:0.99 R:24.3 B:0.15 M:-17.50"
2026-02-10,BTC-USDT,68841.29,buy,none,31.928972959884494,POSITIVE,"BUY|S:0.99 R:31.9 B:0.20 M:-971.04"
2026-02-10,DOGE-USDT,0.09277,buy,none,30.752596397030224,POSITIVE,"BUY|S:0.99 R:30.8 B:0.16 M:-0.00"
2026-02-10,DOT-USDT,1.283,buy,none,27.502468350959287,POSITIVE,"BUY|S:0.99 R:27.5 B:0.17 M:-0.02"
2026-02-10,ETH-USDT,2022.67,buy,none,30.21174387610917,POSITIVE,"BUY|S:0.99 R:30.2 B:0.22 M:-36.44"
2026-02-10,LTC-USDT,53.38,buy,none,28.47898168256694,POSITIVE,"BUY|S:0.99 R:28.5 B:0.18 M:-0.40"
2026-02-10,SOL-USDT,82.99,buy,none,27.5708636326579,POSITIVE,"BUY|S:0.99 R:27.6 B:0.17 M:-2.01"
2026-02-10,XRP-USDT,1.3999,buy,none,33.73730088767473,POSITIVE,"BUY|S:0.99 R:33.7 B:0.21 M:-0.02"
2026-02-11,ADA-USDT,0.2559,buy,none,31.386852931135518,NEGATIVE,"BUY|S:0.98 R:31.4 B:0.19 M:-0.00"
2026-02-11,BNB-USDT,608.11,buy,none,23.323683363272036,NEGATIVE,"BUY|S:0.98 R:23.3 B:0.16 M:-15.56"
2026-02-11,BTC-USDT,67082.52,buy,none,30.145913496636346,NEGATIVE,"BUY|S:0.98 R:30.1 B:0.19 M:-855.55"
2026-02-11,DOGE-USDT,0.09112,buy,none,29.778484999311257,NEGATIVE,"BUY|S:0.98 R:29.8 B:0.16 M:-0.00"
2026-02-11,DOT-USDT,1.256,buy,none,26.59093635053501,NEGATIVE,"BUY|S:0.98 R:26.6 B:0.18 M:-0.02"
2026-02-11,ETH-USDT,1941.18,buy,none,28.375843755730855,NEGATIVE,"BUY|S:0.98 R:28.4 B:0.20 M:-31.81"
2026-02-11,LTC-USDT,52.32,buy,none,27.20890990331448,NEGATIVE,"BUY|S:0.98 R:27.2 B:0.18 M:-0.34"
2026-02-11,SOL-USDT,79.3,buy,none,25.833054079117584,NEGATIVE,"BUY|S:0.98 R:25.8 B:0.16 M:-1.84"
2026-02-11,XRP-USDT,1.3697,buy,none,32.59594553288041,NEGATIVE,"BUY|S:0.98 R:32.6 B:0.21 M:-0.02"
2026-02-12,ADA-USDT,0.2643,buy,none,35.02143018870453,NEGATIVE,"BUY|S:0.99 R:35.0 B:0.27 M:-0.00"
2026-02-12,BNB-USDT,614.29,buy,none,24.952468315309766,NEGATIVE,"BUY|S:0.99 R:25.0 B:0.21 M:-12.62"
2026-02-12,BTC-USDT,66272.17,buy,none,29.333106911479263,NEGATIVE,"BUY|S:0.99 R:29.3 B:0.20 M:-745.07"
2026-02-12,DOGE-USDT,0.093,buy,none,32.40569932770943,NEGATIVE,"BUY|S:0.99 R:32.4 B:0.23 M:-0.00"
2026-02-12,DOT-USDT,1.283,buy,none,29.120837243780283,NEGATIVE,"BUY|S:0.99 R:29.1 B:0.23 M:-0.01"
2026-02-12,ETH-USDT,1947.85,buy,none,28.757453005613193,NEGATIVE,"BUY|S:0.99 R:28.8 B:0.23 M:-24.60"
2026-02-12,LTC-USDT,53.15,buy,none,29.847101542072057,NEGATIVE,"BUY|S:0.99 R:29.8 B:0.24 M:-0.18"
2026-02-12,SOL-USDT,78.4,buy,none,25.412330233752684,NEGATIVE,"BUY|S:0.99 R:25.4 B:0.18 M:-1.60"
2026-02-12,XRP-USDT,1.3635,buy,none,32.353950034851145,NEGATIVE,"BUY|S:0.99 R:32.4 B:0.23 M:-0.01"
2026-02-13,ADA-USDT,0.2632,buy,none,34.76174557152137,POSITIVE,"BUY|S:1.00 R:34.8 B:0.28 M:-0.00"
2026-02-13,BNB-USDT,599.2,buy,none,23.63240179636758,POSITIVE,"BUY|S:1.00 R:23.6 B:0.20 M:-10.53"
2026-02-13,BTC-USDT,67125.72,buy,none,31.430270059229535,POSITIVE,"BUY|S:1.00 R:31.4 B:0.24 M:-535.64"
2026-02-13,DOGE-USDT,0.09354,buy,none,33.17901845782865,POSITIVE,"BUY|S:1.00 R:33.2 B:0.26 M:-0.00"
2026-02-13,DOT-USDT,1.276,buy,none,28.843302241228518,POSITIVE,"BUY|S:1.00 R:28.8 B:0.24 M:-0.01"
2026-02-13,ETH-USDT,1962.32,buy,none,29.633351184126138,POSITIVE,"BUY|S:1.00 R:29.6 B:0.26 M:-15.59"
2026-02-13,LTC-USDT,53.43,buy,none,30.758812648136285,POSITIVE,"BUY|S:1.00 R:30.8 B:0.27 M:-0.01"
2026-02-13,SOL-USDT,80.09,buy,none,27.790509207770725,POSITIVE,"BUY|S:1.00 R:27.8 B:0.23 M:-1.15"
2026-02-13,XRP-USDT,1.3629,buy,none,32.32893625274884,POSITIVE,"BUY|S:1.00 R:32.3 B:0.25 M:-0.01"
